race_date,場,race_bango,hasso_jikoku,umaban,bamei,odds,ninki_now,p_mkt,p_mdl,ev,edge,data_poor,pick_a,pick_d,pick_e,pick_e2
2026-08-30,札幌,1,1000,14,コイバナ　　　　　　　　　　　　　　,24.2,9.0,0.03276906797696906,0.04284781019085889,1.0369170066187852,1.307568778610775,False,True,True,False,False
2026-08-30,札幌,10,1450,9,プレセピオ　　　　　　　　　　　　　,15.5,8.0,0.051390252637807936,0.06895730527755156,1.0688382318020493,1.3418362770767838,False,True,True,True,True
2026-08-30,札幌,11,1525,12,パワーホール　　　　　　　　　　　　,24.4,11.0,0.03253523200683634,0.041745987153353765,1.0186020865418317,1.2831009517492313,False,True,False,False,False
2026-08-30,中京,8,1610,5,ソルパッサーレ　　　　　　　　　　　,11.7,5.0,0.06787619784290483,0.09664220517787876,1.1307138005811814,1.4238011003732272,False,True,True,True,True
2026-08-30,新潟,9,1625,10,キントラダンサー　　　　　　　　　　,46.3,15.0,0.017147726767959344,0.022719902553364403,1.0519314882207718,1.3249512813451583,False,True,True,False,False
2026-08-30,中京,9,1645,11,スマートエトワール　　　　　　　　　,19.5,11.0,0.04074525570837901,0.0587431152042146,1.1454907464821846,1.4417166902730825,False,True,True,True,True
2026-08-30,新潟,11,1730,4,ナックホワイト　　　　　　　　　　　,20.3,9.0,0.0390859344406056,0.050436207231234785,1.0238550067940662,1.2903927705215001,False,True,False,False,False
2026-08-30,新潟,11,1730,14,アオイハルカ　　　　　　　　　　　　,3.8,2.0,0.2088011760906036,0.31225114425456313,1.1865543481673397,1.495447248434416,False,True,True,True,True
2026-08-30,中京,11,1745,16,ボールドペイト　　　　　　　　　　　,39.9,15.0,0.019953385854003886,0.03639161060382754,1.4520252630927188,1.823831347225971,False,True,True,False,False
