race_date,場,race_bango,hasso_jikoku,umaban,bamei,odds,ninki_now,p_mkt,p_mdl,ev,edge,data_poor,pick_a,pick_d,pick_e,pick_e2
2026-08-29,中京,1,950,11,メモリアデルレ　　　　　　　　　　　,13.0,6.0,0.060847913766336,0.08420363234322156,1.0946472204618802,1.3838376228735565,True,True,False,False,False
2026-08-29,札幌,1,1000,11,メイショウタイザン　　　　　　　　　,13.2,7.0,0.060051140619160163,0.0751869496656712,0.9924677355868599,1.2520486520397873,False,False,True,True,True
